cat1,cat2,name,raised,desc,ticker,start,end,www,,
Cryptocurrency,,qurrex,6.26,"The first hybrid crypto exchange integrating industrial infrastructure of traditional stock exchanges with decentralized network. Created by professionals for professionals. We would like to share with you our significant experience of creating and operating high-load systems at traditional stock exchanges, gained for many years.",Qurrex / QRX,10th Jun 2018,30th Jun 2018,https://qurrex.com,Cayman Islands,https://goo.gl/ZmucrR
Cryptocurrency,,twq token,,"iP2PGlobal Cryptocurrency Financing Platform aims to re-shape personal financing by introducing Sharia compliant financing products to individuals worldwide. Offering the first unsecured crypto financing product, the platform will also feature a single global benchmark rates for fair loan pricing, compensation fund to cover default risks, full KYC & AML compliance and proper e-lending legal documentation in order to enforce debt collectibility, furthermore financing & disbursement will be in US$ pegged stablecoins to encourage real world usage. TWQ Token, an ERC20 token, is the platform’s system token. Borrowers will have to stake a certain number of TWQ Tokens when applying for personal financing on the iP2PGlobal platform. The TWQ Token is reusable and will be returned to the Borrower in the event of a successful loan repayment.",TWQ,18th Nov 2019,25th Dec 2019,https://ip2pglobal.io,Cayman Islands,https://ip2pglobal.io/file/Whitepaper_19.pdf
Cryptocurrency,,verasity,4,"Verasity is a disruptive video sharing platform designed to pivot the online video ecosystem by enabling a direct and transparent relationship between viewers, content creators and advertisers. Our experienced team has a wealth of experience spanning across the Media and Technology sectors, with previous leadership roles at companies including Eurosport, Sky, Joost, AOL, Turner and Guardian. Powered by existing cutting-edge video player technology, Verasity provides a high-quality viewing experience. Verasity’s proprietary Blockchain technology (PoV™) creates a transparent economy powered by a new cryptocurrency called VERA. Our goal is to liberate creators and online publishers whilst improving the viewer experience for video. Verasity's protocols will be used across the web integrating video delivery and instant micropayments using VERA all backed with trusted and transparent Proof of View™ Blockchain technology.",VRA,21st May 2018,11th Jul 2018,https://verasity.io,Cayman Islands,https://verasity.io/documents/verasity_whitepaper_eng.pdf
Cryptocurrency,,worldwide asset exchange,80,"WAX is a decentralized platform that enables anyone to operate a fully functioning virtual marketplace with zero investment in security, infrastructure, or payment processing. Developed by the founders of OPSkins, the world’s leading marketplace for online video game assets, WAX is designed to serve the 400+ million online players who already collect, buy and sell. With the inclusion of WAX’s simple exchange widget, gamers will have access to a worldwide market, with blockchain trust and transaction verification.",WAX,24th Oct 2017,29th Nov 2017,https://wax.io,Cayman Islands,https://wax.io/documents/WAX_White_Paper.pdf?1525992718359
Education,,spiking,32.23,"Traders can easily find whales matching their goals, follow their trades automatically, and take the steps toward fulfilling their dreams of achieving financial freedom. With the use of smart contracts on the blockchain, the Spiking Platform will allow its users to mirror the trading activity of any whale and control their own segregated trading accounts directly. SPIKE will be the token that fuels the Spiking Platform (gas). For new traders, Spiking will offer the assistance of RoboBull — our proprietary AI Robot. RoboBull is an intelligent portfolio management manager that applies artificial intelligence to create a portfolio of different whales based on the trader’s risk/reward ratio. New traders can enjoy peace of mind with a more sustainable trading plan. Tracking whale trades is a valuable barometer which is lacking in the cryptocurrency market today. Spiking is here to introduce a platform that will fill this market void and transform the way traders interact with the market, helping traders at all levels to make better decisions.",SPIKE,12th Dec 2018,24th Dec 2018,https://spiking.io,Cayman Islands,https://docs.google.com/document/d/1gQF9v8AcCtQj5EYuDY40zWf--KAKTjqK_C1FR_3Ul6g/edit?usp=sharing
Entertainment,,8hours,4,"8Hours Foundation is empowering a blockchain-based ecosystem of people who connect with each other with meaningful play. The ecosystem uses the Eight Hours Token (EHrT) as a utility token implemented within the PlayTable gaming console that facilitates social play with platform-level features. The Foundation serves to build a community consisting of Game Developers & Publishers, Players, Manufacturers, Collectors and Token Holders. EHrT tokens are used in every scenario when using the PlayTable gaming platform, including compatible toys, collectibles and cards. As EHrTs are used to create new assets, 50% are burnt, capturing the value of the object both as data and as a new stand-alone addtion to the ecosystem, with 50% being sent to the 8Hours Foundation for further development and community growth.",EHrT,1st Jul 2019,2nd Jul 2019,https://www.8hoursfoundation.org,Cayman Islands,https://assets.website-files.com/5c8c0cd36dbd3cf61db07696/5d0ad71f2ab90c4febf14a76_8Hours_White_Paper.pdf
Entertainment,,bitguild,2.147182,"BitGuild’s mission is to revolutionize the global gaming industry by creating a platform for a brand new class of games that live on the blockchain. Blockchain games completely redefine the relationship between players and developers by facilitating full and true ownership of in-game assets, cheap & safe item trading, cross-game compatibility of items & currency, and more. Bitguild’s team consists of cryptocurrency and gaming veterans with decades of experience building international large-scale gaming platforms and communities. BitGuild aims to host the best blockchain games and the largest blockchain gamer community online.",PLAT,15th Mar 2018,5th Apr 2018,https://www.bitguild.io,Cayman Islands,https://www.bitguild.io/assets/bitguild-whitepaper-v0.72-en.pdf
Health,,nhct,2.6,"NHCT uses blockchain to counter systemic and technological issues that plague healthcare of today like high costs, data fragmentation & data security. NHCT uses Blockchain to create a global, decentralized health & wellness ecosystem. Introduction of a distributed ledger helps NHCT facilitate enhanced data protection, frictionless data exchange, data Integrity by the use of smart contracts and incentivized engagement using Tokens. NanoHealth had won the prestigious HULT prize in 2014 and raised $1M seed funding. Recently, NHCT was shortlisted among the top 6 startups for the RICH Cancer Innovation Challenge in India.",NHCT,15th Nov 2018,15th Dec 2018,https://nhct.io,Cayman Islands,https://s3.ap-south-1.amazonaws.com/nhct.io/NHCT_Whitepaper.pdf
Internet,,dbrain,2.5,"Dbrain is a blockchain platform to turn raw data into AI for business, linking teams of crowdworkers and data scientists to prepare Datasets and to develop and train AI models. Dbrain makes AI accessible to businesses and allows anyone to earn crypto for their effort. With Dbrain, anyone with a connected device can do simple tasks of data labeling and get paid instantly in cryptocurrency. Data scientists use the resulting datasets to train neural networks and build AI apps. Businesses use existing AI solutions or specify new ones to serve their particular needs. Dbrain has already closed the soft cap of 5M USD, reached a significant milestone by releasing the Alpha version of the platform, including a web app and a Telegram bot, and is main award winner at the biggest ICO Pitch Competition organized by d10e in Silicon Valley in 2018.",DBR,15th Apr 2018,1st Jul 2018,https://dbrain.io,Cayman Islands,https://whitepaper.dbrain.io
Internet,,inflr,,"INFLR is an economy-of-influence cryptocurrency that will be designed for use within the Inflr Platform and across the Inflr network. INFLR is an ERC20 standard token utility that will give token owners the ability to access the Inflr platform with its many features and unique data on influencers and brands. Inflr Coin plays a key role within the Inflr ecosystem and is designed to balance the interests of all token owners, creating incentives for everyone to actively participate in the token economy. With Inflr Coin, you will be able to access various services and perks within the Inflr Platform and on various third-party applications that will be developed using the Inflr API.",INFLR,10th Dec 2018,11th Feb 2019,https://token.inflr.com,Cayman Islands,https://token.inflr.com/whitepaper
Internet,,naviaddress,16.9,"Naviaddress aims to create a decentralised global unified address platform for real and virtual worlds. Using a patented technology Naviaddress developed a platform with a capability to assign a digital address to any location with geocoordinate precision: Same in any language, cross-cultural: digits only Addressing any object or place: hybrid postal address and geotag More than just an address: additional information (contacts, “last mile”, etc.), users’ content",NAVI,1st Mar 2018,31st Mar 2018,https://naviaddress.io,Cayman Islands,https://naviaddress.io/wp-content/uploads/2017/11/Naviaddress-Whitepaper-v1.0.pdf
Investment,,formosa financial,23.0468,"Formosa Financial aims to solve 3 main current market needs: Crypto security, Treasury management, and Payment services. Crypto security will offer full brokerage custody with hot and cold wallets, as well as multi-signature wallets for utmost security. Treasury management will offer P2P lending as well as bank-issued credit lines based on crypto assets acting as collateral for fiat credits. Payment services such as digital fiat and international wire payments will offer a universal cross chain solution whilst connecting with a mature banking layer.",FMF,15th Apr 2018,31st May 2018,https://www.formosa.financial,Cayman Islands,https://docs.wixstatic.com/ugd/e3269e_b0fdf52a734a4505ae568f97e45fb707.pdf
Investment,,invictus hyperion fund,11.539715,"The Hyperion Fund functions as a syndicated venture capital fund that provides independent investors access to the earliest stages of investing in blockchain projects. Through the IHF token, investors gain diversified exposure to a portfolio of expertly-vetted investments in private and public pre-sales, and ICOs. Invictus analysts leverage proprietary analysis tools (such as the Titan AI tool) to navigate the higher risk characteristic of these early-stage investments.",IHF,4th Apr 2018,30th May 2018,https://invictuscapital.com/hyperion,Cayman Islands,https://cdn.invictuscapital.com/whitepapers/hyperion.pdf
Investment,,mandala,18,"Mandala is a platform that will bring cryptocurrencies and blockchain assets to the masses through a beautifully designed user interface and easy to understand trading technology. Mandala is introducing a functional token, MDX, which will be used to help facilitate simple and more successful trades through user friendly tools. The Mandala platform will empower beginner investors to learn while they trade using key technical indicators, big data, analytics, community strategies, fundamental analysis and automated trading bots. This innovative approach to trading is something that is not currently found in the fragmented exchange space. In addition, users will be able to unlock premium features and receive discounts on various fees by utilizing the MDX token on the platform.",MDX,1st Jun 2018,13th Jul 2018,https://mandalaex.com,Cayman Islands,https://mandalaex.com/wp-content/uploads/mandala-whitepaper.pdf
Investment,,membrana,0.6,"Why invest in Membrana Product. Working product (Public Beta) with over 3000 customers. Desktop and Mobile versions are released. Already 2888 trust management contracts concluded with $1,6M trading volume. Final release in Q4 2019. Rewards. Stack MBN tokens to receive profit in MBN tokens and BTC Team. Expert development team from Russia and worldwide network of brand managers and ambassadors. Supported by top experts from JP Morgan, CME, Goldman Sachs. Listing confirmed: Listing on 3 exchanges on 17th June - ABCC, Probit, Newaxall Community. High ratings on ICO trackers and big community - 80k telegram users. 2 US venture funds have already invested into the company. (Coinbar group and Firstblock Ventures) Token usage You can read detailed tokenomics and information about stacking rewards here: https://membrana.io/static/pdf/membrana_tokenomics.pdf Unsold tokens will be burned.",MBN,17th Jun 2019,9th Jun 2019,https://membrana.io,Cayman Islands,https://membrana.io/static/pdf/membrana_whitepaper_eng.pdf
Investment,,nonzero,,"The NON-ZERO Ethereum-based platform is a revolution of the broker-client relationship in the CFD trading industry. NON-ZERO allows brokers to redistribute warehousing net revenues back to their loss-making clients, rebalancing the relationship and building a community ecosystem.",NZO,1st Sep 2018,31st Mar 2019,https://non-zero.io/token-sale?home=1&utm_source=ico.tokens-economy.com,Cayman Islands,https://docsend.com/view/9ckw4pf
Investment,,symmetry fund,2.64033,"The Symmetry fund has been designed to make it easy for individuals to invest in cryptocurrencies without all the effort, capital and risk involved with personal trading in the market. Symmetry Fund (SYMM) is offering investors the opportunity to gain exposure to the cryptocurrency market without the complexities of personally trading it themselves. The SYMM crypto investment fund is managed by some of the financials world’s most experienced fund managers. Buyback option is always available and there are no discounts. One of the key benefits of investing in SYMM is the ability to have instant liquidity. Your SYMM shares can be freely traded giving you the ability to trade or sell part of or all your SYMM shares at any time.",SYMM,10th Dec 2017,10th Feb 2018,http://www.symmetry.fund,Cayman Islands,
Investment,,tripterium t50,12.724751,"Tripterium T50 is a tokenized, closed-end index fund (CEF), which passively tracks the top fifty cryptocurrency assets by market capitalisation, in order to deliver healthy returns. The fund has a Venture Capital Feeder Fund, which will invest in expertly-vetted early stage blockchain technology companies that are seeking to undertake an Initial Coin Offering (ICO), therefore benefitting from the ICO returns.",T50,15th Jun 2018,31st Aug 2018,https://www.tripterium.com,Cayman Islands,https://s3.amazonaws.com/tripteriumt50/Tripterium+T50+White+Paper.pdf
Manufacturing,,suku,,"SUKU's IEO is being held on Liquid Exchange. You can find all the details on the dedicated landing page at be.liquid.com/suku ABOUT SUKU SUKU aims to become the universal symbol of truth for consumers and brands, making commerce more transparent and efficient through the power of blockchain. With consumers increasingly concerned about where products come from, the meaning of responsible business is shifting. Consumers are demanding that companies become more transparent, source ethically and sustainably, and include customers in giving back. This creates a sizable, sustainable market for fast moving consumer goods that is valued at $2.5T, which includes an untapped market opportunity worth $1T.",SUKU,30th Oct 2019,7th Nov 2019,https://www.suku.world,Cayman Islands,https://resources.suku.world/suku_whitepaper.pdf
Media,,fanchain,,"The FanChain token (FANZ) is a unique hybrid token. It is ERC-20 compliant with ERC-721-style characteristics that enable each individual token to be embedded with team-specific metadata. It is the first cryptocurrency that knows your favorite team, unlocking a universe of potential for engagement, incentivization and rewards. The FanChain ecosystem is a decentralized network that enables teams, leagues, sports media platforms, publishers and social networks to distribute FanChain tokens to their most avid fans, most engaged users and most valuable content creators. Sports betting platforms, blogging networks, UGC applications, streaming services, rights holders and merchandisers can utilize the unique feature set of the FANZ token and the decentralized FanChain ecosystem to engage, incentivize and reward their users, subscribers, fans and customers.",FANZ,1st Feb 2019,31st Aug 2019,http://fanchain.com,Cayman Islands,https://d2xbkms79gkggc.cloudfront.net/upload/184921/1533039998/FanChain_WhitePaper_1.1.pdf
Media,,tatatu,575,"The TaTaTu Platform will be a fair and transparent social media and entertainment blockchain-powered platform. Users will be rewarded for both creating or providing content, and for watching it. All users of the TaTaTu Platform will be able to watch content for free. Premium content such as movies, sports footage, and music videos will be provided by entertainment networks. There will also be approved content from celebrities, YouTubers, and other influencers. In time, anyone on the TaTaTu Platform will be able to create their own video content and share it with their friends. TaTaTu will be a fair and transparent social media entertainment blockchain-powered platform. Users will be rewarded for viewing, creating, and providing content.",TTU,11th Jun 2018,30th Jun 2018,https://tatatutoken.io,Cayman Islands,https://tatatutoken.io/wp-content/uploads/2018/05/TaTaTu_whitepaper.pdf
Media,,vid,0.494789,"Vid is a privacy focused, AI video journal app, that allows you to remember your life and monetize you're memories.",VID token,7th Jun 2019,7th Sep 2019,https://www.vid.camera,Cayman Islands,https://vidrec.azureedge.net/res/WhitePaper.pdf
Other,,caspian,19.5,"Caspian is a complete asset management solution that covers the lifecycle of the trade. It includes a fully developed OEMS, PMS, and RMS. It provides a single interface into all major crypto exchanges, a complete suite of sophisticated trading algorithms, real-time and historical P&L and exposure tracking and professional customer service.",CSP,17th Oct 2018,19th Oct 2018,https://caspian.tech,Cayman Islands,https://caspian.tech/wp-content/uploads/2018/05/Caspian_Whitepaper_v1.pdf
Other,,metadium,8,"Metadium is a next-generation blockchain protocol designed to create a decentralized identity ecosystem with the real world introduction of Self-Sovereign Identity; the concept that individuals are owners of all aspects of their own identity in the offline and online world. Vitalizing the concept of self-sovereign identity enables individuals to exercise total control of their own identity - managing, securing, and utilizing personal data only under the owner’s consent.",META,17th Sep 2018,22nd Sep 2018,http://metadium.com,Cayman Islands,https://metadium.com/whitepaper
Other,,viaz,,"The utility of VIAZ is to provide a decentralized funding platform, connecting its users and acting as a conduit between the cryptosphere and fiat currency.",VIAZ,7th Aug 2019,2nd Sep 2019,https://viaz.io,Cayman Islands,https://viaz.io/documents/Viaz-Whitepaper_EN.pdf
Other,,xchng,,XCHNG is a game-changing blockchain project to equip the digital advertising ecosystem with an open and unified protocol-based marketplace and ledger framework for buying and selling media.,XCHNG,30th Nov 2018,31st Dec 2018,https://www.xchng.io,Cayman Islands,https://www.xchng.io/white-paper-download/
Platform,,atfs project,1.519106,"ATFS Project is the world’s first decentralized AgriTech & Food Science crowdfunding project built on Ethereum Blockchain and Smart Contracts. We are bringing Industrial Revolution 4.0 to the crypto world with ATFS Token. The issuance of ATFS Token finances the establishment of Smart Farm 2.0, development of Disruptive Decentralized Platform, and production of Plant-Based Meat. The project is an all-around solution to the world’s growing food crisis by providing relevant technological advances in agriculture, new revenue base and supply systems, and a socially-acceptable alternative to meat consumption.",ATFS,10th Jan 2018,9th Feb 2018,https://www.atfslab.io,Cayman Islands,https://drive.google.com/file/d/0B1_5EC8xe5GHTi1aZWxER3ZhS0E/view
Platform,,athero,19.957618,Athero is a powerful infrastructure for decentralized apps powered by smart contracts. Blockchain project that aims to revolutionize the way how modern internet operates.,THO,20th Sep 2018,20th Jan 2019,https://athero.io,Cayman Islands,https://athero.io/whitepaper.pdf
Platform,,bf token,33,"We built the largest community of high net worth investors investing online in FinTech, Bitcoin and Blockchain. At Bnk To The Future, we started our mission in 2010 to build the largest and most reputable Online Investment Platform in order to co-invest with other professional investors in the future of finance and technology. Today we have the largest community of over 47, 500 global professional investors all investing online in FinTech, Bitcoin and Blockchain companies.",BFT Token,6th Feb 2018,13th Feb 2018,https://bf-token.bnktothefuture.com,Cayman Islands,https://bf-token.bnktothefuture.com/pdf/whitepaper.pdf
Platform,,bitmart,12.0867,"As a global integrated trading platform, BitMart provides diversified system functions such as spot trading, margin trading, contract trading, over-the-counter trading, whole-network trading, and decentralized trading. Moreover, it satisfies the needs of numerous investors. BitMart's trading system has a robust security mechanism and reliable underlying architecture, which provides investors with a dependable trading experience. Besides, the unique online trading model of the BitMart platform would efficiently match the market depth of major exchanges around the world while providing higher liquidity. Relying on the whole network trading system, we believe the BitMart platform will become the largest liquidity provider of digital assets in the world in the future.",BMX,27th Dec 2017,15th Jan 2018,https://bitmart.com,Cayman Islands,https://www.bitmart.com/whitepaper/bitmart_whitepaper_en.pdf
Platform,,crowd machine,,"Crowd Machine is creating the Crowd Computer, a decentralized app execution engine that is powered by a peer-to-peer network of Crowd Virtual Machines (CVM"") that run on peer devices by device owners who are paid for their excess capacity. The Crowd Virtual Machine is blockchain-agnostic and can be used to develop and execute smart contracts and decentralized apps on any blockchain.""",CMCT,28th Apr 2018,22nd May 2019,https://crowdmachine.com,Cayman Islands,https://www.crowdmachine.com/docs/whitepaper.pdf
Platform,,freedom streaming,,"Freedom Streaming offers a full live streaming platform that allows you to stream from anywhere in the world, uncensored, safe, and anonymous. We take your privacy seriously. Unlike other sites, we do not ask for, store, distribute, or sell any of your personal information. No advertisements or trackers will ever be allowed on our platform. IP address logs are wiped every 24 hours",FDM,1st Dec 2017,31st Dec 2017,https://freedomstreaming.io,Cayman Islands,https://freedomstreaming.io/assets/files/Whitepaper.pdf
Platform,,gaxcoin,2.4,"Thanks to Ethereum's blockchain and the Interplanetary File System (IPFS), the platform and the community are decentralised, allowing users to interact without intermediaries. We are building a scalable platform that does the following: Build a bridge between the world of Cryptocurrencies and the real world, allowing users to advertise their services/know-how or recruit freelancers, promote tourism accommodation or rent out hotels or houses, exchange theatre or gym subscriptions and much more: create a horizontally structured market and redistribute the exclusive Gaxcoin bonus from the intermediaries directly to the suppliers of services, the owners of goods and the members of the community; offer a new level of transparency in agreements, accessibility to information and trust among market operators; eliminate currency exchange commissions and the costs of international transactions, cutting costs; solve the problem of the taxation of the sharing economy thanks to the use of GAX tokens.",GAX,11th Aug 2018,6th Jan 2019,https://gaxcoin.com,Cayman Islands,https://drive.google.com/file/d/1dnRpZudq5JA5C3V_6pwjyZOv1Jj4gddt/view
Platform,,globatalent,,"GlobaTalent is a global marketplace that tokenizes talent - allowing people all over the world to invest in their favourite competitive athletes, sports idols, and more. We’ve even got some of the biggest sports idols on the planet supporting us. By tokenizing athletes, teams and clubs, we give everyone the chance to have a stake in your idols, and even bet on future talent. We have made it our goal to bring the best sports idols in the world to this platform. We’ve created an ecosystem using blockchain technology that allows you to seamlessly trade and exchange your tokens, creating a brand new sports economy. Our product is already live and backed by some of the greatest sporting talent in the entire world. This hasn’t been done before - and without blockchain it wasn’t possible, giving Globatalent center stage for the new age of sports. This industry is worth up to $3tn, and we just added a new ecosystem and multiple new layers.",GBT Token,18th Jun 2018,30th Jun 2018,https://globatalent.com,Cayman Islands,https://globatalent.com/sport-blockchain/white-paper-Globatalent.pdf
Platform,,hetachain,4.401316,"Too many blockchain projects build solutions that don’t work , for problems that don’t exist. We saw the opportunity to build a blockchain platform with broad applications across government, business, and communities. Bariers to Blockchain Business Adoption 1. Existing projects 'put the cart before the horse' 2. Businesses lack the expertise to develop Dapps 3. Businesses need the immutability and security of blockchain, but with guarantees of speed, scalability, and integration with their existing software 4. Blockchain platform ssufer from a'chicken and egg' problem when driving adoption HetaChain Solutions 1. HetaChain works closely with real businesses planning to adopt blockchain to determine what they actualy want. 2. Dapp marketplace including a drag and drop graphical tool to build Dapps. 3. Implement sidechains, eficient consensus models, and connections to offchain 3rd party databases. 4. We already have a critical mass of early adopters.",HETA,11th Nov 2018,10th Dec 2018,https://heta.org,Cayman Islands,https://heta.org/docs/HetaChain_whitepaper_en-ver-1.0.pdf
Platform,,plair,22,"Plair is a video-gamer-focused public blockchain platform built to serve and improve the gaming experience and lifestyle. We intend to establish and grow a community space where gamers can not only engage with one another through on- and offline events and tournaments, but where they will have access to tools that will allow them to earn a sustainable living and forge a career path in video game play. The Plair platform will reward and empower every member of the video gaming community, both socially and financially.",PLA,31st Oct 2018,14th Nov 2018,https://plair.life,Cayman Islands,http://plair.life/wp-content/uploads/Plair-Life-Whitepaper-v1a.pdf
Platform,,sensi,,"We’re building a blockchain platform for the Global Cannabis Community. We will utilize blockchain technology to catalog cannabis-grow environments and techniques, consumer reviews and feedback in an effort to add a layer of anonymous transparent data to the global cannabis community.",SENSI,9th Feb 2019,23rd Mar 2019,https://marystrain.io,Cayman Islands,https://marystrain.io/sensi_papers/
Platform,,sero,0.12,"SERO (Super Zero) is the world-leading technology with SUPER Zero-Knowledge Proof that truly implements blockchain privacy protection and a public chain platform that supports smart contract operation.SERO is the world's first cryptocurrency technology to achieve complete privacy protection and to support smart contracts through Zero-knowledge proof. Zero-knowledge proof used by SERO is reviewed and approved by professional organizations. The protocol is built on the latest cryptography studies that greatly improves performance and security. Added privacy protection to the entire transaction sequence of cryptocurrency on the blockchain. Account information and transaction amount are no longer transparent to the entire network; aligning user privacy needs with actual consumer scenario. SERO has developed Super-ZK — Zero-knowledge Proof encryption library, independently developed by SERO which is currently the fastest in encryption performance. In the same application scenario, Super-ZK encryption speed is 20 times faster than Zcash (the mainstream privacy protection cryptocurrency that at present, uses zk-SNARKs). Compare with Bulletproofs (the latest bulletproof protocol), Super-ZK is 4 times faster. SERO solved the Zero-knowledge proof performance problem. SERO will lead the privacy protection space and the preparation for the wider commercialization of blockchain.",SERO,31st Mar 2019,30th Apr 2019,https://sero.cash,Cayman Islands,https://sero-media.s3-website-ap-southeast-1.amazonaws.com/Sero_ENG_V1.06.pdf
Platform,,spryone,,"SpryOne is a loyalty platform built on the Quarkchain that normalizes points ratios between businesses to help effectively and fairly allow trading and redemption to the user. For business, SpryOne provides all the standard loyalty management tools plus insight, analytics on points lifecycle tracking and additional advertising for each businesses profile card within the app. SpryOne empowers the users to manage their loyalty points from multiple businesses (online and brick-and-mortar), trade, share and redeem them into rewards.",SPRY,16th Oct 2018,16th Dec 2018,https://spryone.io,Cayman Islands,https://spryone.io/spryone-whitepaper-v1.pdf
Platform,,trustlogics,,"We, at TrustLogics, aim to streamline the global recruitment industry’s inefficiencies — fake resumes, faulty hiring, lack of background verification, data loss — by harnessing the immutable and secure characteristics of blockchain technology. We strongly believe that we can breathe fresh life into the hiring process for both Professionals and Independent Service Providers by utilizing Smart Contracts and certified background validators. We intend to establish a platform where: 1) Jobseekers can get their professional milestones verified, by TrustLogics ecosystem users or 3rd party certified & partnered validators 2) Recruiters can use power of Peers who can refer suitable candidates for posted jobs 3) Independent Service Providers (Blue Collar contractors) can benefit from background checks and build shareable Digital portfolios containing reviews, ratings and reputation levels, which will eliminate middlemen/service websites",TLT,1st Sep 2018,25th Sep 2018,https://www.trustlogics.io,Cayman Islands,https://trustlogics.io/whitepaper.pdf?pdf=White-Paper
Smart Contract,,car token,,"CAR token is a Smart-City platform of an automatic decentralized payments the driver could make behind the wheel. Automatic payments from the on-board vehicles system: On/off-street parking, malls, airports, fast food drive-thru chains, tolls etc. Company is supported by the USA Ford Motor Company advisors. Company aim to connect top 100 cities in USA to provide frictionless payment service for drivers. • Based on GPS, RPM, electricity platform automatically detects if driver has really parked and if a parking zone has to be paid, then we notify the driver on the phone and on the dashboard. • When driving away, the parking session automatically stops. Drivers only pay for the exact time they used. • Parking session starts and stops automatically with ticketless smart entry and exit at the barrier via Licence Plate Recognition (LPR) for OFF-street areas like airports, malls, garages.",CAR Token,1st Sep 2018,15th Oct 2018,https://parkapp.io/en,Cayman Islands,https://parkapp.io/en/CAR%20White%20Paper.pdf?rev=85ef8e
Smart Contract,,ethorse,4.8,"Ethorse is an Ethereum Smart Contract based working DApp with users betting on the coins/tokens to win from everyone who bets on other coins/tokens. Winners are decided based on the highest price increase % in a specific time period. Bets are placed and rewards are claimed in the dApp using Metamask plugin or Mist. Being completely secured by the blockchain, no one has control over the race or user funds once a contract is deployed and a race is announced.",HORSE,10th Jan 2018,17th Jan 2018,https://ethorse.com,Cayman Islands,https://ethorse.com/Whitepaper.pdf
Smart Contract,,shercoin,36,"The SherCoin team has realized that the best way to create a good cryptocurrency that will achieve mass adoption is by creating a multi-functional token that has more than one utility. Most of the altcoins are Ethereum-based coins that only offer one application. SherCoin features five different related applications in one. The ecosystem has a theme: User provide valuable economic services for businesses such: as checking market place for counterfeits, reporting fake or suspicious products; filling out surveys and giving information, feedback, and data, so business can make informed decisions; giving the users an easy way to manage the cryptos the earned; and then giving them outlets to spend/exchange their tokens.",SHER,1st Feb 2019,2nd May 2019,https://shercoin.io,Cayman Islands,https://shercoin.io/wp-content/uploads/2018/10/SherCoin-whitepapers-v5.pdf
Software,,cappasity,2.301451,"The premier platform for creating, embedding and selling 3D digital assets. We believe that content creators will drive 3D revolution. That is why we are introducing the first platform that solves the problem of creating and embedding 3D and AR/VR content in an affordable way. The platform uses blockchain infrastructure to store and manage 3D digital asset copyrights. CAPP token is issued both to store the digital asset rights and as a payment solution for the Cappasity ecosystem.",CAPP,22nd Feb 2018,22nd Mar 2018,https://www.cappasity.com,Cayman Islands,https://ico.cappasity.com/whitepaper
